"43","DTL3-DT20","Fort Canning Station","0","0","0","NCD","FCU-20","CE / ISCS Room B1015",,,,,,,,,,,,,,,,,,,,
"44","DTL3-DT20","Fort Canning Station","0","0","0","NCD","FCU-21","EPS Room B1037",,,,,,,,,,,,,,,,,,,,
"45","DTL3-DT20","Fort Canning Station","0","0","0","NCD","FCU-22","EPS Room B1037",,,,,,,,,,,,,,,,,,,,
"46","DTL3-DT20","Fort Canning Station","0","0","0","NCD","FCU-23","EPS Room B1037",,,,,,,,,,,,,,,,,,,,
"47","DTL3-DT20","Fort Canning Station","0","0","0","NCD","FCU-24","LSC Room B1005",,,,,,,,,,,,,,,,,,,,
"48","DTL3-DT20","Fort Canning Station","0","0","0","NCD","FCU-25","LSC Room B1005",,,,,,,,,,,,,,,,,,,,
"49","DTL3-DT20","Fort Canning Station","0","0","0","NCD","FCU-26","SER Room B1021",,,,,,,,,,,,,,,,,,,,
"50","DTL3-DT20","Fort Canning Station","0","0","0","NCD","FCU-27","SER Room B1021",,,,,,,,,,,,,,,,,,,,
"51","DTL3-DT20","Fort Canning Station","0","0","0","NCD","FCU-28","SER Room B1021",,,,,,,,,,,,,,,,,,,,
"52","DTL3-DT20","Fort Canning Station","0","0","0","NCD","FCU-29","First Aid Room",,,,,,,,,,,,,,,,,,,,
"53","DTL3-DT20","Fort Canning Station","0","0","0","NCD","FET-01","Cooling Tower Enclosure 02001",,,,,,,,,,,,,,,,,,,,
"54","DTL3-DT20","Fort Canning Station","0","0","0","NCD","FM-01","ECS Plant Room B1002",,,,,,,,,,,,,,,,,,,,
"55","DTL3-DT20","Fort Canning Station","0","0","0","NCD","FM-02","ECS Plant Room B1002",,,,,,,,,,,,,,,,,,,,
"56","DTL3-DT20","Fort Canning Station","0","0","0","NCD","FM-03","ECS Plant Room B1002",,,,,,,,,,,,,,,,,,,,
"57","DTL3-DT20","Fort Canning Station","0","0","0","NCD","FM-04","ECS Plant Room B1002",,,,,,,,,,,,,,,,,,,,
"58","DTL3-DT20","Fort Canning Station","0","0","0","NCD","FM-05","ECS Plant Room B1002",,,,,,,,,,,,,,,,,,,,
"59","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MWT-01","Cooling Tower Enclosure 02001",,,,,,,,,,,,,,,,,,,,
"60","DTL3-DT20","Fort Canning Station","0","0","0","NCD","MWT-02","Cooling Tower Enclosure 02001",,,,,,,,,,,,,,,,,,,,
"61","DTL3-DT20","Fort Canning Station","0","0","0","NCD","CHV-01","AHU Room B1012",,,,,,,,,,,,,,,,,,,,
